ID,FoodGroup,ShortDescrip,Descrip,CommonName,MfgName,ScientificName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,diabetes_nutrient_density
9516,Fruits and Fruit Juices,"JUICE SMOOTHIE,BOLTHOUSE FARMS,STRAWBERRY BANANA","Juice Smoothie, BOLTHOUSE FARMS, STRAWBERRY BANANA",0,"Wm. Bolthouse Farms, Inc.",0,55.0,0.31,0.18,12.76,10.99,1.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633333333333333,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,5.890909090909091
14137,Beverages,"TEA,RTD,NESTLE,COOL NESTEA ICE TEA LEMON FLAVOR","Tea, ready-to-drink, NESTLE, COOL NESTEA ice tea lemon flavor",0,"Nestle USA, Inc.",0,36.0,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.008,0.0,1.0,0.131,36.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,8.888888888888888e-06,0.0023809523809523,0.0514285714285714,0.0,0.0054545454545454,5.888888888888889
19075,Sweets,"CANDIES,CARAMELLO CANDY BAR","Candies, CARAMELLO Candy Bar",0,Hershey Food Corp.,0,462.0,6.19,21.19,63.81,56.92,1.2,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,213.0,0.0,1.09,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0188888888888888,0.0,0.0,0.0,0.0,0.0,0.1775,0.0,0.0,0.2142857142857142,0.0,0.0,5.878787878787879
18513,Baked Products,"ARCHWAY HOME STYLE COOKIES,SUGAR FREE OATMEAL","ARCHWAY Home Style Cookies, Sugar Free Oatmeal",0,Archway Cookies,0,442.0,5.54,20.92,67.2,1.26,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.17,0.27,20.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113125,0.1307692307692307,0.225,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,5.873303167420815
28084,Baked Products,"KEEBLER,FUDGE SHOPPE,FUDGE-DIPPED ICE CRM CUPS","KEEBLER, FUDGE SHOPPE, Fudge-Dipped Ice Cream Cups",0,"Kellogg, Co.",0,485.0,6.0,18.8,73.1,25.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.52,0.26,0.44,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.2,0.3666666666666667,0.0,0.0,0.0,0.0785714285714285,0.0,0.0,5.855670103092783
1070,Dairy and Egg Products,"DESSERT TOPPING,POWDERED","Dessert topping, powdered",0,0,0,577.0,4.9,39.92,52.54,52.54,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,17.0,0.118,0.03,7.0,0.225,74.0,0.6,0.08,0.0,0.0,0.0,0.0,0.1013333333333333,0.0,0.0,0.0,0.0,0.0141666666666666,0.0001311111111111,0.0166666666666666,0.1057142857142857,0.0109090909090909,0.0072727272727272,5.850953206239168
18612,Baked Products,"MCKEE BAKING,LITTL DEBBI NUT BAR,WAFER W/PNUT BUTE,CHOC COVE","MCKEE BAKING, LITTLE DEBBIE NUTTY BARS, Wafers with Peanut Butter, Chocolate Covered",0,"McKee Baking, Co.",0,548.0,8.0,32.8,55.2,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.839416058394161
9423,Fruits and Fruit Juices,PRUNE PUREE,Prune puree,0,0,0,257.0,2.1,0.2,65.1,39.0,3.3,100.0,0.0,0.0,4.3,0.0,0.0,2.5,0.0,0.04,31.0,0.0,2.8,0.0,0.0,72.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0477777777777777,0.0,0.0,0.15625,0.0,0.0333333333333333,0.0258333333333333,0.0,0.0,0.1028571428571428,0.0,0.0,5.836575875486381
14144,Beverages,"CARBONATED BEV,LEMON-LIME SODA,NO CAFFEINE","Carbonated beverage, lemon-lime soda, no caffeine","white soda, soft drink, pop",0,0,41.0,0.09,0.0,10.42,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.0,0.0,0.02,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0009375,0.0,0.0,0.0016666666666666,0.0,0.0023809523809523,0.0,0.0,0.0009090909090909,5.804878048780488
4631,Fats and Oils,"MARGARINE-LIKE,VEG OIL SPRD,FAT-FREE,TUB","Margarine-like, vegetable oil spread, fat-free, tub",0,0,0,44.0,0.1,3.04,4.34,0.0,0.0,993.0,0.001,0.0,0.0,0.52,0.0,0.883,0.0,1.011,8.0,0.0,0.08,1.0,0.0,2.0,0.0,0.07,1.1033333333333333,0.0005882352941176,0.0,0.0,0.0346666666666666,0.0,0.0551875,0.0,0.8424999999999999,0.0066666666666666,0.0,0.0023809523809523,0.0028571428571428,0.0,0.0063636363636363,5.772727272727272
31025,Vegetables and Vegetable Products,"SWEET POTATO PUFFS,FRZ,UNPREP","Sweet Potato puffs, frozen, unprepared",0,0,0,161.0,1.36,3.58,30.72,7.65,1.9,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244444444444444,0.0,0.0,0.0,0.0,0.0,0.0475,0.0,0.0,0.0,0.0,0.0,5.739130434782609
18527,Baked Products,"ARCHWAY Home Style Cookies, Date Filled Oatmeal","ARCHWAY Home Style Cookies, Date Filled Oatmeal",0,Archway Cookies,0,400.0,4.67,12.05,68.16,34.27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.17,0.28,28.0,0.0,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124375,0.1307692307692307,0.2333333333333333,0.0233333333333333,0.0,0.0,0.0,0.0,0.0,5.72
4704,Fats and Oils,"SALAD DRSNG,POPPYSEED,CREAMY","Salad dressing, poppyseed, creamy",0,0,0,399.0,0.92,33.33,23.73,23.39,0.3,51.0,0.022,0.09,0.3,2.36,3.0,0.047,0.058,0.024,59.0,0.035,0.25,9.0,0.131,49.0,1.2,0.25,0.0566666666666666,0.0129411764705882,0.0375,0.0033333333333333,0.1573333333333333,0.0075,0.0029375,0.0446153846153846,0.02,0.0491666666666666,3.888888888888889e-05,0.0214285714285714,0.07,0.0218181818181818,0.0227272727272727,5.709273182957394
14145,Beverages,"CARBONATED BEV,SPRITE,LEMON-LIME,WO/ CAFFEINE","Carbonated beverage, SPRITE, lemon-lime, without caffeine","soft drink, white soda, pop",The Coca-Cola Company,0,40.0,0.05,0.02,10.14,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,2.0,0.001,0.11,1.0,0.002,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0009375,0.0,0.0,0.0016666666666666,1.111111111111111e-06,0.0023809523809523,0.0,0.0,0.0036363636363636,5.700000000000001
28135,Baked Products,"KEEBLER,TOASTEDS,ONION CRACKERS","KEEBLER, TOASTEDS, Onion Crackers",0,"Kellogg, Co.",0,479.0,5.7,20.6,67.7,9.7,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.3,0.56,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216875,0.2307692307692307,0.4666666666666667,0.0,0.0,0.0,0.3471428571428571,0.0,0.0,5.678496868475992
19302,Sweets,"CANDIES,MARS SNACKFOOD US,SNICKERS ALMOND BAR","Candies, MARS SNACKFOOD US, SNICKERS Almond bar",0,Masterfoods USA,0,472.0,5.4,22.4,64.67,53.93,2.6,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077777777777777,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,5.677966101694915
28036,Baked Products,"GIRL SCOUTS,TREFOILS COOKIES","GIRL SCOUTS, Trefoils Cookies",0,"Kellogg, Co.",0,498.0,5.7,22.9,68.0,20.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.29,0.43,0.0,0.0,3.0,1.0,0.0,15.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.223076923076923,0.3583333333333333,0.0,0.0,0.0023809523809523,0.0214285714285714,0.0,0.009090909090909,5.662650602409639
19362,Sweets,"SYRUPS,TABLE BLENDS,CORN,REFINER,&SUGAR","Syrups, table blends, corn, refiner, and sugar",0,0,0,319.0,0.0,0.0,83.9,0.0,0.0,0.0,0.009,0.0,0.0,0.0,3.0,0.02,0.047,0.006,23.0,0.06,0.74,9.0,0.088,8.0,0.8,0.03,0.0,0.0052941176470588,0.0,0.0,0.0,0.0075,0.00125,0.0361538461538461,0.005,0.0191666666666666,6.666666666666667e-05,0.0214285714285714,0.0114285714285714,0.0145454545454545,0.0027272727272727,5.661442006269593
19349,Sweets,"SYRUPS,CORN,DK","Syrups, corn, dark",0,0,0,286.0,0.0,0.0,77.59,77.59,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.02,0.009,0.011,18.0,0.053,0.37,8.0,0.1,11.0,2.9,0.04,0.0,0.0052941176470588,0.0,0.0,0.0,0.0,0.00125,0.0069230769230769,0.0091666666666666,0.015,5.888888888888889e-05,0.019047619047619,0.0157142857142857,0.0527272727272727,0.0036363636363636,5.622377622377622
43268,Dairy and Egg Products,"WHIPPED CRM SUB,DIETETIC,MADE FROM PDR MIX","Whipped cream substitute, dietetic, made from powdered mix",0,0,0,100.0,0.9,6.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3.0,0.022,0.01,1.0,0.0,30.0,0.5,0.01,0.0,0.0,0.0,0.0,0.0033333333333333,0.0,0.0,0.0,0.0,0.0025,2.444444444444444e-05,0.0023809523809523,0.0428571428571428,0.009090909090909,0.0009090909090909,5.619999999999999
4627,Fats and Oils,"MARGARINE-LIKE SPRD W/ YOGURT,APPROX 40% FAT,TUB,W/ SALT","Margarine-like spread with yogurt, approximately 40% fat, tub, with salt",0,0,0,330.0,2.0,35.0,2.0,0.0,0.0,819.0,0.01,0.15,0.2,5.0,3.0,0.03,0.06,0.01,50.0,0.004,0.02,5.0,0.0,39.0,1.0,0.24,0.91,0.0058823529411764,0.0625,0.0022222222222222,0.3333333333333333,0.0075,0.001875,0.0461538461538461,0.0083333333333333,0.0416666666666666,4.444444444444444e-06,0.0119047619047619,0.0557142857142857,0.0181818181818181,0.0218181818181818,5.6000000000000005
23435,Beef Products,"BEEF,NZ,IMP,SUBCUTANEOUS FAT,CKD","Beef, New Zealand, imported, subcutaneous fat, cooked",0,0,0,731.0,6.5,78.3,0.0,0.0,0.0,0.0,0.057,0.34,0.0,0.0,0.0,1.27,0.034,0.063,17.0,0.015,0.47,7.0,0.002,66.0,2.2,0.43,0.0,0.0335294117647058,0.1416666666666667,0.0,0.0,0.0,0.079375,0.0261538461538461,0.0525,0.0141666666666666,1.6666666666666667e-05,0.0166666666666666,0.0942857142857142,0.04,0.039090909090909,5.589603283173735
28291,Baked Products,"COOKIES,ANIMAL,W/ FRSTNG OR ICING","Cookies, animal, with frosting or icing",0,0,0,509.0,3.0,24.1,70.09,41.1,0.9,0.0,0.014,0.0,0.0,0.93,94.0,1.7,0.15,0.28,6.0,0.052,1.57,7.0,0.0,5.0,11.3,0.24,0.0,0.008235294117647,0.0,0.0,0.062,0.235,0.10625,0.1153846153846153,0.2333333333333333,0.005,5.7777777777777776e-05,0.0166666666666666,0.0071428571428571,0.2054545454545454,0.0218181818181818,5.555992141453831
19065,Sweets,"CANDIES,ALMOND JOY CANDY BAR","Candies, ALMOND JOY Candy Bar",0,Hershey Food Corp.,0,479.0,4.13,26.93,59.51,48.34,5.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1.27,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0077777777777777,0.0,0.0,0.0,0.0,0.0,0.0533333333333333,0.0,0.0,0.16,0.0,0.0,5.536534446764092
14552,Beverages,"CARBONATED BEV,CHOCOLATE-FLAVORED SODA","Carbonated beverage, chocolate-flavored soda","soft drink, pop",0,0,42.0,0.0,0.0,10.7,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.013,0.1,1.0,0.036,1.0,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333,1.4444444444444444e-05,0.0023809523809523,0.0014285714285714,0.0018181818181818,0.0145454545454545,5.523809523809525
14541,Beverages,"FRUIT PUNCH-FLAVOR DRK,PDR,WO/ NA,PREP W/H2O","Fruit punch-flavor drink, powder, without added sodium, prepared with water",0,0,0,37.0,0.0,0.01,9.47,9.23,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.001,0.002,0.0,17.0,0.021,0.05,1.0,0.003,0.0,0.1,0.02,0.0,0.0,0.0,0.1311111111111111,0.0,0.0,6.25e-05,0.0015384615384615,0.0,0.0141666666666666,2.3333333333333336e-05,0.0023809523809523,0.0,0.0018181818181818,0.0018181818181818,5.513513513513513
19300,Sweets,JELLIES,Jellies,0,0,0,266.0,0.15,0.02,69.95,51.22,1.0,0.0,0.02,0.0,0.9,0.0,2.0,0.036,0.026,0.001,7.0,0.011,0.19,6.0,0.132,6.0,0.4,0.03,0.0,0.0117647058823529,0.0,0.01,0.0,0.005,0.00225,0.0199999999999999,0.0008333333333333,0.0058333333333333,1.222222222222222e-05,0.0142857142857142,0.0085714285714285,0.0072727272727272,0.0027272727272727,5.511278195488721
17092,"Lamb, Veal, and Game Products","VEAL,COMP OF RTL CUTS,FAT,RAW","Veal, composite of trimmed retail cuts, separable fat, raw",0,0,0,638.0,6.02,67.83,0.0,0.0,0.0,0.0,0.15,0.43,0.0,0.31,4.0,2.37,0.08,0.02,7.0,0.039,0.6,5.0,0.01,73.0,5.5,0.54,0.0,0.088235294117647,0.1791666666666666,0.0,0.0206666666666666,0.01,0.148125,0.0615384615384615,0.0166666666666666,0.0058333333333333,4.333333333333333e-05,0.0119047619047619,0.1042857142857142,0.1,0.049090909090909,5.510971786833855
21349,Fast Foods,"MCDONALD'S,NEWMAN'S OWN RANCH DRSNG","McDONALD'S, NEWMAN'S OWN Ranch Dressing",0,McDonald's Corporation,0,313.0,2.62,26.57,16.75,6.57,0.3,0.0,0.04,0.0,0.8,0.0,0.0,0.01,0.14,0.01,77.0,0.01,0.25,3.0,0.02,76.0,0.4,0.06,0.0,0.0235294117647058,0.0,0.0088888888888888,0.0,0.0,0.000625,0.1076923076923077,0.0083333333333333,0.0641666666666666,1.1111111111111112e-05,0.0071428571428571,0.1085714285714285,0.0072727272727272,0.0054545454545454,5.495207667731629
9514,Fruits and Fruit Juices,"JUICE SMOOTHIE,BOLTHOUSE FARMS,BERRY BOOST","Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",0,"Wm. Bolthouse Farms, Inc.",0,46.0,0.63,0.02,10.9,9.3,0.0,0.0,0.4,0.9,108.6,5.03,0.0,0.0,0.0,0.0,10.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.375,1.2066666666666666,0.3353333333333333,0.0,0.0,0.0,0.0,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,5.478260869565217
4014,Fats and Oils,"SALAD DRSNG,KRAFT MIRACLE WHIP FREE NONFAT DRSNG","Salad dressing, KRAFT MIRACLE WHIP FREE Nonfat Dressing",0,"Kraft Foods, Inc.",0,84.0,0.2,2.7,15.5,10.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.12,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0071428571428571,0.0,0.0,5.476190476190475
6351,"Soups, Sauces, and Gravies","CAMPBELL'S RED & WHITE,OLD FASHIONED TOMATO RICE SOUP,COND","CAMPBELL'S Red and White, Old Fashioned Tomato Rice Soup, condensed",0,Campbell Soup Co.,0,87.0,0.79,1.59,18.25,7.94,0.8,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.471264367816091
18544,Baked Products,"ARCHWAY HOME STYLE COOKIES,RASPBERRY FILLED","ARCHWAY Home Style Cookies, Raspberry Filled",0,Archway Cookies,0,400.0,4.35,13.26,65.92,31.76,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.18,0.34,20.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133125,0.1384615384615384,0.2833333333333334,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,5.449999999999999
18547,Baked Products,"ARCHWAY Home Style Cookies, Strawberry Filled","ARCHWAY Home Style Cookies, Strawberry Filled",0,Archway Cookies,0,400.0,4.35,13.26,65.92,31.76,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.18,0.34,20.0,0.0,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133125,0.1384615384615384,0.2833333333333334,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,5.449999999999999
6509,"Soups, Sauces, and Gravies",CAMPBELL'S HOMESTYLE BUTTERNUT SQUASH BISQUE,CAMPBELL'S Homestyle Butternut Squash Bisque,0,Campbell Soup Co.,0,45.0,0.41,1.22,7.76,4.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,5.422222222222222
18533,Baked Products,"ARCHWAY Home Style Cookies, Iced Oatmeal","ARCHWAY Home Style Cookies, Iced Oatmeal",0,Archway Cookies,0,435.0,4.89,16.53,66.76,37.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.15,0.27,32.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.1153846153846153,0.225,0.0266666666666666,0.0,0.0,0.0,0.0,0.0,5.416091954022988
18528,Baked Products,"ARCHWAY Home Style Cookies, Dutch Cocoa","ARCHWAY Home Style Cookies, Dutch Cocoa",0,Archway Cookies,0,431.0,4.5,14.99,69.44,35.35,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.18,0.26,13.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13875,0.1384615384615384,0.2166666666666666,0.0108333333333333,0.0,0.0,0.0,0.0,0.0,5.382830626450116
14430,Beverages,"CRANBERRY JUC COCKTAIL,FRZ CONC","Cranberry juice cocktail, frozen concentrate",0,0,0,201.0,0.05,0.0,51.45,42.5,0.2,2.0,0.049,0.0,45.8,0.0,0.0,0.04,0.032,0.023,11.0,0.02,0.3,5.0,0.14,5.0,0.0,0.07,0.0022222222222222,0.0288235294117647,0.0,0.5088888888888888,0.0,0.0,0.0025,0.0246153846153846,0.0191666666666666,0.0091666666666666,2.2222222222222223e-05,0.0119047619047619,0.0071428571428571,0.0,0.0063636363636363,5.343283582089552
27046,"Soups, Sauces, and Gravies","SAUCE,DUCK,RTS","Sauce, duck, ready-to-serve",0,0,0,245.0,0.36,0.13,60.61,30.54,0.6,8.0,0.032,0.0,0.9,0.2,2.0,0.239,0.014,0.023,11.0,0.037,0.39,5.0,0.429,9.0,1.3,0.21,0.0088888888888888,0.0188235294117647,0.0,0.01,0.0133333333333333,0.005,0.0149375,0.0107692307692307,0.0191666666666666,0.0091666666666666,4.111111111111111e-05,0.0119047619047619,0.0128571428571428,0.0236363636363636,0.019090909090909,5.330612244897959
28068,Baked Products,"KEEBLER,CLUB,ORIGINAL CRACKERS","KEEBLER, CLUB, Original Crackers",0,"Kellogg, Co.",0,486.0,5.5,22.1,66.2,8.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.3,0.58,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.2307692307692307,0.4833333333333333,0.0,0.0,0.0,0.3157142857142857,0.0,0.0,5.3086419753086425
28034,Baked Products,"GIRL SCOUTS,THANK U BERRY MUNCH COOKIES","GIRL SCOUTS, Thank U Berry Munch Cookies",0,"Kellogg, Co.",0,491.0,4.6,21.6,70.0,28.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.21,0.31,0.0,0.0,2.3,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.1615384615384615,0.2583333333333333,0.0,0.0,0.0047619047619047,0.06,0.0,0.0,5.295315682281059
35047,American Indian/Alaska Native Foods,"FISH,LINGCOD,LIVER (ALASKA NATIVE)","Fish, lingcod, liver (Alaska Native)",0,0,Ophiodon elongatus,424.0,5.6,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.22,5.0,0.0,1.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.0,0.1833333333333333,0.0041666666666666,0.0,0.0,0.1757142857142857,0.0,0.0,5.283018867924528
19366,Sweets,"TOPPINGS,PINEAPPLE","Toppings, pineapple",0,0,0,253.0,0.1,0.1,66.4,21.01,0.4,1.0,0.028,0.0,3.1,0.01,2.0,0.101,0.018,0.038,6.0,0.052,0.12,6.0,0.07,3.0,0.7,0.05,0.0011111111111111,0.0164705882352941,0.0,0.0344444444444444,0.0006666666666666,0.005,0.0063125,0.0138461538461538,0.0316666666666666,0.005,5.7777777777777776e-05,0.0142857142857142,0.0042857142857142,0.0127272727272727,0.0045454545454545,5.256916996047431
28063,Baked Products,"KEEBLER,CLUB,BUTTERY GARLIC CRACKERS","KEEBLER, CLUB, Buttery Garlic Crackers",0,"Kellogg, Co.",0,488.0,5.5,22.5,65.7,8.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.3,0.57,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21625,0.2307692307692307,0.475,0.0,0.0,0.0,0.2071428571428571,0.0,0.0,5.245901639344262
19254,Sweets,"CANDIES,MARS SNACKFOOD US,DOVE MILK CHOC","Candies, MARS SNACKFOOD US, DOVE Milk Chocolate",0,Masterfoods USA,0,546.0,5.94,31.72,59.78,55.45,2.4,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,160.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088888888888888,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,5.230769230769231
43017,Fats and Oils,"SALAD DRSNG,GRN GODDESS,REG","Salad dressing, green goddess, regular",0,0,0,427.0,1.9,43.33,7.36,6.67,0.1,10.0,0.01,0.26,0.2,4.6,4.0,0.14,0.05,0.02,34.0,0.01,0.35,7.0,0.0,31.0,1.6,0.25,0.0111111111111111,0.0058823529411764,0.1083333333333333,0.0022222222222222,0.3066666666666666,0.01,0.00875,0.0384615384615384,0.0166666666666666,0.0283333333333333,1.1111111111111112e-05,0.0166666666666666,0.0442857142857142,0.029090909090909,0.0227272727272727,5.22248243559719
14157,Beverages,"CARBONATED BEV,ROOT BEER","Carbonated beverage, root beer","soft drink, pop, soda",0,0,41.0,0.0,0.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.007,0.05,1.0,0.013,0.0,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041666666666666,7.777777777777777e-06,0.0023809523809523,0.0,0.0018181818181818,0.0063636363636363,5.219512195121951
19149,Sweets,"CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS","Candies, NESTLE, RAISINETS Chocolate Covered Raisins",0,"Nestle USA, Inc.",0,422.0,4.4,17.0,71.0,59.0,2.2,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177777777777777,0.0,0.0,0.0,0.0,0.0,0.0708333333333333,0.0,0.0,0.0,0.0,0.0,5.213270142180095
19273,Snacks,"SNACKS,SUNKIST,SUNKIST FRUIT ROLL,STRAWBERRY,W/VITMNS A,C,&E","Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A, C, and E",0,0,0,342.0,0.6,1.0,82.7,0.0,7.7,0.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.204678362573099
19906,Sweets,"SWEETENERS,FOR BAKING,BROWN,CONTAINS SUGAR & SUCRALOSE","Sweeteners, for baking, brown, contains sugar and sucralose",0,0,0,388.0,0.0,0.0,97.11,45.66,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.015,0.015,63.0,0.083,1.64,10.0,0.066,2.0,0.0,0.08,0.0,0.0235294117647058,0.0,0.0,0.0,0.0,0.005,0.0115384615384615,0.0125,0.0525,9.222222222222224e-05,0.0238095238095238,0.0028571428571428,0.0,0.0072727272727272,5.195876288659793
28075,Baked Products,"KEEBLER,E.L. FUDGE,DOUBLE STUFFED COOKIES","KEEBLER, E.L. FUDGE, Double Stuffed Cookies",0,"Kellogg, Co.",0,512.0,4.6,24.8,67.6,38.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.18,0.28,0.0,0.0,2.6,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13375,0.1384615384615384,0.2333333333333333,0.0,0.0,0.0,0.0914285714285714,0.0,0.0,5.1953125
